product_name,product_id,sale_date,qty,sales_amount,currency,source
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cocoa,4,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cocoa,4,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cocoa,4,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Cocoa,4,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Cocoa,4,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,06/01/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,06/01/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/01/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,06/01/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/01/2024,1,37.72,PHP,Kaggle Coffee Sales
Cocoa,4,06/01/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/01/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/02/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,06/02/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/02/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/03/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/03/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/03/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/03/2024,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,06/04/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/04/2024,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,06/04/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/04/2024,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,06/04/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,06/04/2024,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,06/04/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/04/2024,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,06/04/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/04/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,06/05/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/05/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,06/05/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,06/05/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/05/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/05/2024,1,37.72,PHP,Kaggle Coffee Sales
Cocoa,4,06/05/2024,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,06/05/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/06/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,06/06/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,06/06/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/06/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/06/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/06/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/06/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/06/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/07/2024,1,37.72,PHP,Kaggle Coffee Sales
Espresso,6,06/07/2024,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/07/2024,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,06/07/2024,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,06/07/2024,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,06/08/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/08/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,06/08/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/08/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/09/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/09/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/09/2024,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,06/09/2024,1,27.92,PHP,Kaggle Coffee Sales
Espresso,6,06/09/2024,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,06/09/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/09/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/09/2024,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,06/09/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,06/09/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/09/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,06/09/2024,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,06/10/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/10/2024,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,06/10/2024,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,06/10/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/10/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/10/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,06/11/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/11/2024,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,06/11/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/11/2024,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,06/12/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,06/12/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/12/2024,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,06/12/2024,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,06/12/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,06/12/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Cocoa,4,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cocoa,4,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Americano,1,,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cortado,5,,1,27.92,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,37.72,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Latte,8,,1,37.72,PHP,Kaggle Coffee Sales
Espresso,6,,1,23.02,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,32.82,PHP,Kaggle Coffee Sales
Espresso,6,07/01/2024,1,23.02,PHP,Kaggle Coffee Sales
Cappuccino,3,07/01/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,07/01/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano With Milk,2,07/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano,1,07/02/2024,1,27.92,PHP,Kaggle Coffee Sales
Latte,8,07/02/2024,1,37.72,PHP,Kaggle Coffee Sales
Americano,1,07/02/2024,1,27.92,PHP,Kaggle Coffee Sales
Americano With Milk,2,07/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,07/02/2024,1,32.82,PHP,Kaggle Coffee Sales
Americano With Milk,2,07/03/2024,1,32.82,PHP,Kaggle Coffee Sales
Cappuccino,3,07/03/2024,1,37.72,PHP,Kaggle Coffee Sales
Cappuccino,3,07/03/2024,1,37.72,PHP,Kaggle Coffee Sales
